transaction_id,date,time,product_id,product_name,category,quantity_sold,unit_price,unit_type,current_stock,reorder_point,is_payday_period,promo_flag,remarks
TXN-06417,12/13/2025,11:35,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",2,8,Pack,203,35,0,0,Holiday demand
TXN-06418,12/13/2025,11:45,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",14,10,Piece,61,50,0,0,Holiday demand
TXN-06419,12/13/2025,11:55,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,8,12,Pack,111,45,0,0,Holiday demand
TXN-06420,12/13/2025,12:00,P037,Egg Medium,"Eggs, Chilled & Frozen Items",10,9,Piece,101,90,0,0,Weekend demand
TXN-06421,12/13/2025,12:30,P003,Milo Sachet 24g,Coffee & Breakfast Items,4,12,Sachet,246,45,0,0,Weekend demand
TXN-06422,12/13/2025,12:30,P028,Tang Orange Sachet,Drinks & Powdered Beverages,6,20,Sachet,157,30,0,0,Holiday demand
TXN-06423,12/13/2025,13:05,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",5,23,Bottle,124,30,0,0,Weekend demand
TXN-06424,12/13/2025,13:10,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",9,38,Bottle,231,30,0,0,Weekend demand
TXN-06425,12/13/2025,13:40,P044,Safeguard Soap 60g,Personal Care,4,28,Piece,226,35,0,1,Promo sale
TXN-06426,12/13/2025,13:45,P049,Face Mask 5pcs,Personal Care,2,20,Pack,72,20,0,0,Weekend demand
TXN-06427,12/13/2025,13:55,P022,Mineral Water 500ml,Drinks & Powdered Beverages,12,12,Bottle,333,80,0,0,Holiday demand
TXN-06428,12/13/2025,14:00,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",8,10,Piece,200,45,0,0,Holiday demand
TXN-06429,12/13/2025,14:25,P031,White Sugar 1/2 Kilo,Rice & Staples,2,38,Pack,222,35,0,1,Promo sale
TXN-06430,12/13/2025,14:50,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",10,17,Pack,397,75,0,0,Weekend demand
TXN-06431,12/13/2025,16:15,P043,Zonrox Bleach 250ml,Laundry & Cleaning,2,22,Bottle,33,25,0,0,Weekend demand
TXN-06432,12/13/2025,16:55,P041,Surf Detergent Sachet,Laundry & Cleaning,3,7,Sachet,221,55,0,0,Weekend demand
TXN-06433,12/13/2025,17:00,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",7,39,Can,82,30,0,0,Weekend demand
TXN-06434,12/13/2025,17:20,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",8,8,Pack,74,45,0,0,Holiday demand
TXN-06435,12/13/2025,17:20,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",8,5,Sachet,120,50,0,0,Weekend demand
TXN-06436,12/13/2025,17:25,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",12,18,Pack,141,60,0,0,Holiday demand
TXN-06437,12/13/2025,17:35,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,12,13,Sachet,381,55,0,0,Weekend demand
TXN-06438,12/13/2025,17:35,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",12,8,Pack,184,45,0,1,Holiday promo demand
TXN-06439,12/13/2025,17:50,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",8,18,Pack,267,45,0,0,Holiday demand
TXN-06440,12/13/2025,18:00,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",3,18,Bottle,82,25,0,0,Weekend demand
TXN-06441,12/13/2025,18:05,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,5,13,Sachet,36,40,0,1,Promo sale
TXN-06442,12/13/2025,18:10,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,6,10,Sachet,77,35,0,0,Weekend demand
TXN-06443,12/13/2025,18:30,P029,Rice per Kilo,Rice & Staples,10,48,Kilo,276,80,0,0,Weekend demand
TXN-06444,12/13/2025,18:30,P048,GCash Cash-In Service,Mobile Load & Digital Services,2,10,Service,1761,120,0,0,Weekend demand
TXN-06445,12/13/2025,18:35,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,7,20,Bottle,125,35,0,1,Holiday promo demand
TXN-06446,12/13/2025,18:50,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",3,43,Can,162,30,0,0,Weekend demand
TXN-06447,12/13/2025,19:00,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,10,8,Sachet,157,45,0,0,Weekend demand
TXN-06448,12/13/2025,19:50,P005,Great Taste White Sachet,Coffee & Breakfast Items,3,12,Sachet,237,50,0,0,Weekend demand
TXN-06449,12/13/2025,19:50,P046,Palmolive Shampoo Sachet,Personal Care,2,7,Sachet,227,40,0,0,Weekend demand
TXN-06450,12/13/2025,20:25,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",1,28,Pack,132,25,0,0,Weekend demand
TXN-06451,12/13/2025,20:40,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",10,11,Pack,250,55,0,0,Weekend demand
TXN-06452,12/13/2025,20:50,P050,Ballpen Black,School & Office Supplies,2,10,Piece,129,25,0,0,Weekend demand
TXN-06453,12/14/2025,8:20,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",7,9,Pack,173,40,1,0,Holiday demand
TXN-06454,12/14/2025,8:45,P041,Surf Detergent Sachet,Laundry & Cleaning,5,7,Sachet,216,55,1,0,Payday demand
TXN-06455,12/14/2025,9:10,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",4,43,Can,158,30,1,0,Payday demand
TXN-06456,12/14/2025,9:55,P031,White Sugar 1/2 Kilo,Rice & Staples,5,38,Pack,217,35,1,0,Payday demand
TXN-06457,12/14/2025,10:45,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,200,35,1,0,Holiday demand
TXN-06458,12/14/2025,10:50,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,6,13,Sachet,375,55,1,0,Payday demand
TXN-06459,12/14/2025,11:30,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",11,10,Piece,359,50,1,0,Holiday demand
TXN-06460,12/14/2025,11:35,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",5,10,Piece,195,45,1,0,Holiday demand
TXN-06461,12/14/2025,11:40,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,3,75,Bottle,173,25,1,0,Holiday demand
TXN-06462,12/14/2025,11:50,P046,Palmolive Shampoo Sachet,Personal Care,4,7,Sachet,223,40,1,1,Payday promo demand
TXN-06463,12/14/2025,12:20,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",7,18,Pack,134,60,1,0,Holiday demand
TXN-06464,12/14/2025,12:50,P036,Gardenia Tasty Bread,Bread & Bakery,1,78,Loaf,111,18,1,0,Payday demand
TXN-06465,12/14/2025,13:05,P030,Brown Sugar 1/2 Kilo,Rice & Staples,6,36,Pack,83,35,1,0,Payday demand
TXN-06466,12/14/2025,14:30,P028,Tang Orange Sachet,Drinks & Powdered Beverages,4,20,Sachet,153,30,1,1,Holiday promo demand
TXN-06467,12/14/2025,15:20,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,7,10,Sachet,70,35,1,0,Payday demand
TXN-06468,12/14/2025,15:25,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",6,8,Pack,178,45,1,0,Holiday demand
TXN-06469,12/14/2025,15:30,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",7,23,Can,106,45,1,0,Payday demand
TXN-06470,12/14/2025,16:00,P029,Rice per Kilo,Rice & Staples,6,48,Kilo,270,80,1,0,Payday demand
TXN-06471,12/14/2025,16:15,P003,Milo Sachet 24g,Coffee & Breakfast Items,3,12,Sachet,243,45,1,1,Payday promo demand
TXN-06472,12/14/2025,16:55,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",8,8,Pack,66,45,1,0,Holiday demand
TXN-06473,12/14/2025,17:30,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",4,23,Bottle,120,30,1,0,Payday demand
TXN-06474,12/14/2025,17:50,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",2,38,Bottle,229,30,1,1,Payday promo demand
TXN-06475,12/14/2025,17:55,P045,Colgate Sachet,Personal Care,3,7,Sachet,217,35,1,0,Payday demand
TXN-06476,12/14/2025,18:00,P037,Egg Medium,"Eggs, Chilled & Frozen Items",9,9,Piece,92,90,1,0,Payday demand
TXN-06477,12/14/2025,18:15,P042,Joy Dishwashing Sachet,Laundry & Cleaning,9,8,Sachet,129,40,1,0,Payday demand
TXN-06478,12/14/2025,18:15,P048,GCash Cash-In Service,Mobile Load & Digital Services,5,10,Service,1761,120,1,1,Payday promo demand
TXN-06479,12/14/2025,18:30,P022,Mineral Water 500ml,Drinks & Powdered Beverages,9,12,Bottle,324,80,1,0,Holiday demand
TXN-06480,12/14/2025,18:55,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,5,13,Sachet,277,40,1,0,Payday demand
TXN-06481,12/14/2025,18:55,P047,Mobile Load 50,Mobile Load & Digital Services,4,50,Load,1395,120,1,0,Payday demand
TXN-06482,12/14/2025,19:05,P040,Ariel Detergent Sachet,Laundry & Cleaning,6,8,Sachet,221,55,1,1,Payday promo demand
TXN-06483,12/14/2025,19:15,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",7,17,Pack,390,75,1,0,Payday demand
TXN-06484,12/14/2025,19:35,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",5,5,Sachet,115,50,1,0,Payday demand
TXN-06485,12/14/2025,20:25,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",9,18,Pack,258,45,1,0,Holiday demand
TXN-06486,12/14/2025,20:30,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",7,11,Pack,243,55,1,0,Payday demand
TXN-06487,12/14/2025,20:40,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,6,8,Sachet,151,45,1,0,Payday demand
TXN-06488,12/14/2025,20:50,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,8,20,Bottle,117,35,1,0,Holiday demand
TXN-06489,12/15/2025,8:25,P022,Mineral Water 500ml,Drinks & Powdered Beverages,7,12,Bottle,317,80,1,0,Holiday demand
TXN-06490,12/15/2025,8:25,P050,Ballpen Black,School & Office Supplies,4,10,Piece,125,25,1,0,Payday demand
TXN-06491,12/15/2025,8:30,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",8,5,Sachet,107,50,1,0,Payday demand
TXN-06492,12/15/2025,8:35,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,11,13,Sachet,364,55,1,0,Payday demand
TXN-06493,12/15/2025,9:05,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",2,18,Pack,256,45,1,0,Holiday demand
TXN-06494,12/15/2025,9:50,P029,Rice per Kilo,Rice & Staples,5,48,Kilo,265,80,1,0,Payday demand
TXN-06495,12/15/2025,10:00,P048,GCash Cash-In Service,Mobile Load & Digital Services,3,10,Service,1761,120,1,0,Payday demand
TXN-06496,12/15/2025,10:05,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",2,18,Bottle,80,25,1,0,Payday demand
TXN-06497,12/15/2025,11:30,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",2,23,Bottle,118,30,1,0,Payday demand
TXN-06498,12/15/2025,12:00,P031,White Sugar 1/2 Kilo,Rice & Staples,2,38,Pack,215,35,1,0,Payday demand
TXN-06499,12/15/2025,12:05,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",12,9,Pack,161,40,1,0,Holiday demand
TXN-06500,12/15/2025,12:10,P028,Tang Orange Sachet,Drinks & Powdered Beverages,1,20,Sachet,195,30,1,0,Holiday demand
TXN-06501,12/15/2025,12:10,P042,Joy Dishwashing Sachet,Laundry & Cleaning,5,8,Sachet,124,40,1,0,Payday demand
TXN-06502,12/15/2025,12:30,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,6,10,Sachet,64,35,1,0,Payday demand
TXN-06503,12/15/2025,13:00,P037,Egg Medium,"Eggs, Chilled & Frozen Items",9,9,Piece,566,90,1,1,Payday promo demand
TXN-06504,12/15/2025,13:15,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",3,68,Pack,77,20,1,0,Payday demand
TXN-06505,12/15/2025,13:35,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",4,75,Pack,54,18,1,0,Payday demand
TXN-06506,12/15/2025,14:25,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,7,20,Bottle,110,35,1,0,Holiday demand
TXN-06507,12/15/2025,14:35,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",2,43,Can,193,30,1,0,Payday demand
TXN-06508,12/15/2025,14:40,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",6,39,Can,76,30,1,0,Payday demand
TXN-06509,12/15/2025,15:05,P005,Great Taste White Sachet,Coffee & Breakfast Items,12,12,Sachet,225,50,1,0,Payday demand
TXN-06510,12/15/2025,15:10,P046,Palmolive Shampoo Sachet,Personal Care,4,7,Sachet,219,40,1,0,Payday demand
TXN-06511,12/15/2025,15:15,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",8,10,Piece,187,45,1,0,Holiday demand
TXN-06512,12/15/2025,15:20,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",6,8,Pack,60,45,1,0,Holiday demand
TXN-06513,12/15/2025,15:25,P040,Ariel Detergent Sachet,Laundry & Cleaning,4,8,Sachet,217,55,1,0,Payday demand
TXN-06514,12/15/2025,15:30,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",2,8,Pack,198,35,1,0,Holiday demand
TXN-06515,12/15/2025,15:40,P045,Colgate Sachet,Personal Care,3,7,Sachet,214,35,1,0,Payday demand
TXN-06516,12/15/2025,15:50,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",12,8,Pack,166,45,1,0,Holiday demand
TXN-06517,12/15/2025,15:50,P024,Sprite 1.5L,Drinks & Powdered Beverages,4,75,Bottle,27,30,1,0,Holiday demand
TXN-06518,12/15/2025,15:50,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,4,12,Pack,154,45,1,0,Holiday demand
TXN-06519,12/15/2025,16:25,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",12,10,Piece,347,50,1,0,Holiday demand
TXN-06520,12/15/2025,16:25,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",2,38,Bottle,227,30,1,0,Payday demand
TXN-06521,12/15/2025,16:30,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,4,8,Sachet,147,45,1,0,Payday demand
TXN-06522,12/15/2025,16:50,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,4,13,Sachet,273,40,1,0,Payday demand
TXN-06523,12/15/2025,16:55,P041,Surf Detergent Sachet,Laundry & Cleaning,10,7,Sachet,206,55,1,0,Payday demand
TXN-06524,12/15/2025,17:10,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",10,11,Pack,233,55,1,0,Payday demand
TXN-06525,12/15/2025,17:35,P044,Safeguard Soap 60g,Personal Care,1,28,Piece,280,35,1,0,Payday demand
TXN-06526,12/15/2025,18:45,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",3,23,Can,103,45,1,0,Payday demand
TXN-06527,12/15/2025,18:45,P043,Zonrox Bleach 250ml,Laundry & Cleaning,3,22,Bottle,30,25,1,0,Payday demand
TXN-06528,12/15/2025,19:00,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,11,75,Bottle,93,35,1,0,Holiday demand
TXN-06529,12/15/2025,19:05,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,5,75,Bottle,168,25,1,0,Holiday demand
TXN-06530,12/15/2025,19:35,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",2,28,Pack,130,25,1,0,Payday demand
TXN-06531,12/15/2025,20:00,P003,Milo Sachet 24g,Coffee & Breakfast Items,8,12,Sachet,235,45,1,0,Payday demand
TXN-06532,12/15/2025,20:30,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",12,17,Pack,378,75,1,0,Payday demand
TXN-06533,12/15/2025,20:50,P030,Brown Sugar 1/2 Kilo,Rice & Staples,4,36,Pack,79,35,1,0,Payday demand
TXN-06534,12/16/2025,8:15,P030,Brown Sugar 1/2 Kilo,Rice & Staples,3,36,Pack,76,35,1,0,Payday demand
TXN-06535,12/16/2025,8:30,P044,Safeguard Soap 60g,Personal Care,2,28,Piece,278,35,1,1,Payday promo demand
TXN-06536,12/16/2025,8:40,P003,Milo Sachet 24g,Coffee & Breakfast Items,10,12,Sachet,225,45,1,0,Payday demand
TXN-06537,12/16/2025,9:00,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,5,12,Pack,149,45,1,0,Holiday demand
TXN-06538,12/16/2025,9:30,P040,Ariel Detergent Sachet,Laundry & Cleaning,6,8,Sachet,211,55,1,0,Payday demand
TXN-06539,12/16/2025,10:30,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,2,75,Bottle,166,25,1,0,Holiday demand
TXN-06540,12/16/2025,11:10,P029,Rice per Kilo,Rice & Staples,11,48,Kilo,254,80,1,0,Payday demand
TXN-06541,12/16/2025,11:10,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",8,5,Sachet,99,50,1,0,Payday demand
TXN-06542,12/16/2025,11:10,P036,Gardenia Tasty Bread,Bread & Bakery,1,78,Loaf,110,18,1,0,Payday demand
TXN-06543,12/16/2025,11:20,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",12,10,Piece,335,50,1,0,Holiday demand
TXN-06544,12/16/2025,11:30,P041,Surf Detergent Sachet,Laundry & Cleaning,10,7,Sachet,196,55,1,0,Payday demand
TXN-06545,12/16/2025,12:00,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",11,17,Pack,367,75,1,0,Payday demand
TXN-06546,12/16/2025,12:00,P024,Sprite 1.5L,Drinks & Powdered Beverages,2,75,Bottle,25,30,1,1,Holiday promo demand
TXN-06547,12/16/2025,12:05,P042,Joy Dishwashing Sachet,Laundry & Cleaning,3,8,Sachet,121,40,1,0,Payday demand
TXN-06548,12/16/2025,12:10,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",3,9,Pack,158,40,1,0,Holiday demand
TXN-06549,12/16/2025,12:10,P043,Zonrox Bleach 250ml,Laundry & Cleaning,1,22,Bottle,29,25,1,0,Payday demand
TXN-06550,12/16/2025,12:20,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,6,10,Sachet,58,35,1,0,Payday demand
TXN-06551,12/16/2025,12:45,P005,Great Taste White Sachet,Coffee & Breakfast Items,5,12,Sachet,220,50,1,0,Payday demand
TXN-06552,12/16/2025,12:45,P045,Colgate Sachet,Personal Care,4,7,Sachet,210,35,1,0,Payday demand
TXN-06553,12/16/2025,13:10,P050,Ballpen Black,School & Office Supplies,3,10,Piece,122,25,1,0,Payday demand
TXN-06554,12/16/2025,13:15,P011,555 Tuna Afritada 155g,"Noodles, Pasta & Canned Goods",1,32,Can,49,25,1,0,Payday demand
TXN-06555,12/16/2025,13:25,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",2,23,Bottle,116,30,1,0,Payday demand
TXN-06556,12/16/2025,13:35,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",4,18,Bottle,76,25,1,1,Payday promo demand
TXN-06557,12/16/2025,14:25,P022,Mineral Water 500ml,Drinks & Powdered Beverages,9,12,Bottle,308,80,1,0,Holiday demand
TXN-06558,12/16/2025,14:35,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",5,8,Pack,193,35,1,0,Holiday demand
TXN-06559,12/16/2025,14:40,P037,Egg Medium,"Eggs, Chilled & Frozen Items",15,9,Piece,551,90,1,1,Payday promo demand
TXN-06560,12/16/2025,16:05,P028,Tang Orange Sachet,Drinks & Powdered Beverages,2,20,Sachet,193,30,1,0,Holiday demand
TXN-06561,12/16/2025,16:05,P048,GCash Cash-In Service,Mobile Load & Digital Services,5,10,Service,1761,120,1,0,Payday demand
TXN-06562,12/16/2025,16:40,P046,Palmolive Shampoo Sachet,Personal Care,4,7,Sachet,215,40,1,0,Payday demand
TXN-06563,12/16/2025,17:05,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,2,75,Bottle,91,35,1,0,Holiday demand
TXN-06564,12/16/2025,17:10,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",8,8,Pack,158,45,1,0,Holiday demand
TXN-06565,12/16/2025,17:55,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,6,8,Sachet,141,45,1,0,Payday demand
TXN-06566,12/16/2025,18:00,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",12,18,Pack,122,60,1,0,Holiday demand
TXN-06567,12/16/2025,18:00,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,8,20,Bottle,102,35,1,0,Holiday demand
TXN-06568,12/16/2025,18:10,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",2,75,Pack,52,18,1,0,Payday demand
TXN-06569,12/16/2025,18:40,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",12,8,Pack,48,45,1,1,Holiday promo demand
TXN-06570,12/16/2025,18:40,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",1,68,Pack,76,20,1,1,Payday promo demand
TXN-06571,12/16/2025,18:40,P049,Face Mask 5pcs,Personal Care,1,20,Pack,71,20,1,0,Payday demand
TXN-06572,12/16/2025,20:15,P047,Mobile Load 50,Mobile Load & Digital Services,6,50,Load,1395,120,1,0,Payday demand
TXN-06573,12/16/2025,20:45,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,7,13,Sachet,266,40,1,0,Payday demand
TXN-06574,12/16/2025,20:50,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",3,38,Bottle,224,30,1,0,Payday demand
TXN-06575,12/17/2025,8:20,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",12,11,Pack,221,55,0,0,Regular sale
TXN-06576,12/17/2025,9:05,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",3,43,Can,190,30,0,0,Regular sale
TXN-06577,12/17/2025,9:25,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",12,18,Pack,110,60,0,0,Holiday demand
TXN-06578,12/17/2025,11:15,P005,Great Taste White Sachet,Coffee & Breakfast Items,4,12,Sachet,216,50,0,0,Regular sale
TXN-06579,12/17/2025,11:15,P046,Palmolive Shampoo Sachet,Personal Care,5,7,Sachet,210,40,0,1,Promo sale
TXN-06580,12/17/2025,11:25,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",4,10,Piece,331,50,0,0,Holiday demand
TXN-06581,12/17/2025,11:30,P037,Egg Medium,"Eggs, Chilled & Frozen Items",4,9,Piece,547,90,0,0,Regular sale
TXN-06582,12/17/2025,11:35,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",6,8,Pack,376,45,0,0,Holiday demand
TXN-06583,12/17/2025,12:35,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",6,18,Pack,250,45,0,0,Holiday demand
TXN-06584,12/17/2025,12:45,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",5,8,Pack,153,45,0,0,Holiday demand
TXN-06585,12/17/2025,12:50,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",6,8,Pack,187,35,0,0,Holiday demand
TXN-06586,12/17/2025,13:10,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",4,9,Pack,154,40,0,0,Holiday demand
TXN-06587,12/17/2025,14:00,P047,Mobile Load 50,Mobile Load & Digital Services,3,50,Load,1395,120,0,0,Regular sale
TXN-06588,12/17/2025,14:25,P029,Rice per Kilo,Rice & Staples,11,48,Kilo,243,80,0,0,Regular sale
TXN-06589,12/17/2025,14:30,P022,Mineral Water 500ml,Drinks & Powdered Beverages,11,12,Bottle,297,80,0,0,Holiday demand
TXN-06590,12/17/2025,14:30,P043,Zonrox Bleach 250ml,Laundry & Cleaning,1,22,Bottle,28,25,0,0,Regular sale
TXN-06591,12/17/2025,14:55,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",6,23,Can,97,45,0,0,Regular sale
TXN-06592,12/17/2025,14:55,P042,Joy Dishwashing Sachet,Laundry & Cleaning,6,8,Sachet,115,40,0,0,Regular sale
TXN-06593,12/17/2025,15:15,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,5,12,Pack,144,45,0,1,Holiday promo demand
TXN-06594,12/17/2025,15:35,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",7,39,Can,69,30,0,0,Regular sale
TXN-06595,12/17/2025,15:40,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",3,10,Piece,184,45,0,1,Holiday promo demand
TXN-06596,12/17/2025,15:55,P041,Surf Detergent Sachet,Laundry & Cleaning,5,7,Sachet,191,55,0,0,Regular sale
TXN-06597,12/17/2025,16:15,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,7,13,Sachet,259,40,0,0,Regular sale
TXN-06598,12/17/2025,16:20,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,5,8,Sachet,136,45,0,0,Regular sale
TXN-06599,12/17/2025,16:20,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",6,17,Pack,361,75,0,0,Regular sale
TXN-06600,12/17/2025,16:25,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",5,23,Bottle,111,30,0,0,Regular sale
TXN-06601,12/17/2025,16:55,P003,Milo Sachet 24g,Coffee & Breakfast Items,6,12,Sachet,219,45,0,0,Regular sale
TXN-06602,12/17/2025,17:00,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",2,18,Bottle,74,25,0,0,Regular sale
TXN-06603,12/17/2025,17:15,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,1,75,Bottle,165,25,0,0,Holiday demand
TXN-06604,12/17/2025,17:15,P028,Tang Orange Sachet,Drinks & Powdered Beverages,3,20,Sachet,190,30,0,0,Holiday demand
TXN-06605,12/17/2025,18:30,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",1,75,Pack,51,18,0,0,Regular sale
TXN-06606,12/17/2025,18:35,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",8,38,Bottle,216,30,0,1,Promo sale
TXN-06607,12/17/2025,18:40,P031,White Sugar 1/2 Kilo,Rice & Staples,4,38,Pack,211,35,0,0,Regular sale
TXN-06608,12/17/2025,18:50,P040,Ariel Detergent Sachet,Laundry & Cleaning,6,8,Sachet,205,55,0,1,Promo sale
TXN-06609,12/17/2025,19:10,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",5,5,Sachet,94,50,0,0,Regular sale
TXN-06610,12/17/2025,19:15,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",1,68,Pack,75,20,0,0,Regular sale
TXN-06611,12/17/2025,19:45,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",6,28,Pack,124,25,0,0,Regular sale
TXN-06612,12/17/2025,19:50,P036,Gardenia Tasty Bread,Bread & Bakery,1,78,Loaf,109,18,0,0,Regular sale
